price_date,province_name,city_name,commodity_name,unit,price,source
2026-04-28,Nusa Tenggara Timur,Nusa Tenggara Timur,Cabai Merah,kg,60400.0,PIHPS Grid Backfill
2026-04-29,Nusa Tenggara Timur,Nusa Tenggara Timur,Cabai Merah,kg,58750.0,PIHPS Grid Backfill
2026-04-30,Nusa Tenggara Timur,Nusa Tenggara Timur,Cabai Merah,kg,57900.0,PIHPS Grid Backfill
2026-05-01,Nusa Tenggara Timur,Nusa Tenggara Timur,Cabai Merah,kg,57900.0,PIHPS Grid Backfill
2026-04-27,Nusa Tenggara Timur,Nusa Tenggara Timur,Cabai Rawit,kg,80850.0,PIHPS Grid Backfill
2026-04-28,Nusa Tenggara Timur,Nusa Tenggara Timur,Cabai Rawit,kg,80850.0,PIHPS Grid Backfill
2026-04-29,Nusa Tenggara Timur,Nusa Tenggara Timur,Cabai Rawit,kg,80000.0,PIHPS Grid Backfill
2026-04-30,Nusa Tenggara Timur,Nusa Tenggara Timur,Cabai Rawit,kg,80000.0,PIHPS Grid Backfill
2026-05-01,Nusa Tenggara Timur,Nusa Tenggara Timur,Cabai Rawit,kg,80000.0,PIHPS Grid Backfill
2026-04-27,Nusa Tenggara Timur,Nusa Tenggara Timur,Daging Ayam,kg,51450.0,PIHPS Grid Backfill
2026-04-28,Nusa Tenggara Timur,Nusa Tenggara Timur,Daging Ayam,kg,50500.0,PIHPS Grid Backfill
2026-04-29,Nusa Tenggara Timur,Nusa Tenggara Timur,Daging Ayam,kg,51400.0,PIHPS Grid Backfill
2026-04-30,Nusa Tenggara Timur,Nusa Tenggara Timur,Daging Ayam,kg,50100.0,PIHPS Grid Backfill
2026-05-01,Nusa Tenggara Timur,Nusa Tenggara Timur,Daging Ayam,kg,50100.0,PIHPS Grid Backfill
2026-04-27,Nusa Tenggara Timur,Nusa Tenggara Timur,Daging Sapi,kg,116650.0,PIHPS Grid Backfill
2026-04-28,Nusa Tenggara Timur,Nusa Tenggara Timur,Daging Sapi,kg,116650.0,PIHPS Grid Backfill
2026-04-29,Nusa Tenggara Timur,Nusa Tenggara Timur,Daging Sapi,kg,116650.0,PIHPS Grid Backfill
2026-04-30,Nusa Tenggara Timur,Nusa Tenggara Timur,Daging Sapi,kg,116650.0,PIHPS Grid Backfill
2026-05-01,Nusa Tenggara Timur,Nusa Tenggara Timur,Daging Sapi,kg,116650.0,PIHPS Grid Backfill
2026-04-27,Nusa Tenggara Timur,Nusa Tenggara Timur,Gula Pasir,kg,19750.0,PIHPS Grid Backfill
2026-04-28,Nusa Tenggara Timur,Nusa Tenggara Timur,Gula Pasir,kg,19750.0,PIHPS Grid Backfill
2026-04-29,Nusa Tenggara Timur,Nusa Tenggara Timur,Gula Pasir,kg,19750.0,PIHPS Grid Backfill
2026-04-30,Nusa Tenggara Timur,Nusa Tenggara Timur,Gula Pasir,kg,19750.0,PIHPS Grid Backfill
2026-05-01,Nusa Tenggara Timur,Nusa Tenggara Timur,Gula Pasir,kg,19750.0,PIHPS Grid Backfill
2026-04-27,Nusa Tenggara Timur,Nusa Tenggara Timur,Minyak Goreng,kg,22800.0,PIHPS Grid Backfill
2026-04-28,Nusa Tenggara Timur,Nusa Tenggara Timur,Minyak Goreng,kg,22800.0,PIHPS Grid Backfill
2026-04-29,Nusa Tenggara Timur,Nusa Tenggara Timur,Minyak Goreng,kg,22800.0,PIHPS Grid Backfill
2026-04-30,Nusa Tenggara Timur,Nusa Tenggara Timur,Minyak Goreng,kg,22850.0,PIHPS Grid Backfill
2026-05-01,Nusa Tenggara Timur,Nusa Tenggara Timur,Minyak Goreng,kg,22850.0,PIHPS Grid Backfill
2026-04-27,Nusa Tenggara Timur,Nusa Tenggara Timur,Telur Ayam,kg,33900.0,PIHPS Grid Backfill
2026-04-28,Nusa Tenggara Timur,Nusa Tenggara Timur,Telur Ayam,kg,33900.0,PIHPS Grid Backfill
2026-04-29,Nusa Tenggara Timur,Nusa Tenggara Timur,Telur Ayam,kg,33850.0,PIHPS Grid Backfill
2026-04-30,Nusa Tenggara Timur,Nusa Tenggara Timur,Telur Ayam,kg,33700.0,PIHPS Grid Backfill
2026-05-01,Nusa Tenggara Timur,Nusa Tenggara Timur,Telur Ayam,kg,33700.0,PIHPS Grid Backfill
2026-04-27,Papua,Papua,Bawang Merah,kg,69500.0,PIHPS Grid Backfill
2026-04-28,Papua,Papua,Bawang Merah,kg,69500.0,PIHPS Grid Backfill
2026-04-29,Papua,Papua,Bawang Merah,kg,70000.0,PIHPS Grid Backfill
2026-04-30,Papua,Papua,Bawang Merah,kg,70000.0,PIHPS Grid Backfill
2026-05-01,Papua,Papua,Bawang Merah,kg,70000.0,PIHPS Grid Backfill
2026-04-27,Papua,Papua,Bawang Putih,kg,56150.0,PIHPS Grid Backfill
2026-04-28,Papua,Papua,Bawang Putih,kg,56150.0,PIHPS Grid Backfill
2026-04-29,Papua,Papua,Bawang Putih,kg,56650.0,PIHPS Grid Backfill
2026-04-30,Papua,Papua,Bawang Putih,kg,56400.0,PIHPS Grid Backfill
2026-05-01,Papua,Papua,Bawang Putih,kg,56400.0,PIHPS Grid Backfill
2026-04-27,Papua,Papua,Beras,kg,19050.0,PIHPS Grid Backfill
2026-04-28,Papua,Papua,Beras,kg,19100.0,PIHPS Grid Backfill
2026-04-29,Papua,Papua,Beras,kg,19100.0,PIHPS Grid Backfill
2026-04-30,Papua,Papua,Beras,kg,19100.0,PIHPS Grid Backfill
2026-05-01,Papua,Papua,Beras,kg,19100.0,PIHPS Grid Backfill
2026-04-27,Papua,Papua,Cabai Merah,kg,67050.0,PIHPS Grid Backfill
2026-04-28,Papua,Papua,Cabai Merah,kg,66650.0,PIHPS Grid Backfill
2026-04-29,Papua,Papua,Cabai Merah,kg,67650.0,PIHPS Grid Backfill
2026-04-30,Papua,Papua,Cabai Merah,kg,68700.0,PIHPS Grid Backfill
2026-05-01,Papua,Papua,Cabai Merah,kg,68700.0,PIHPS Grid Backfill
2026-04-27,Papua,Papua,Cabai Rawit,kg,63000.0,PIHPS Grid Backfill
2026-04-28,Papua,Papua,Cabai Rawit,kg,62250.0,PIHPS Grid Backfill
2026-04-29,Papua,Papua,Cabai Rawit,kg,62150.0,PIHPS Grid Backfill
2026-04-30,Papua,Papua,Cabai Rawit,kg,65150.0,PIHPS Grid Backfill
2026-05-01,Papua,Papua,Cabai Rawit,kg,65150.0,PIHPS Grid Backfill
2026-04-27,Papua,Papua,Daging Ayam,kg,52050.0,PIHPS Grid Backfill
2026-04-28,Papua,Papua,Daging Ayam,kg,52200.0,PIHPS Grid Backfill
2026-04-29,Papua,Papua,Daging Ayam,kg,52200.0,PIHPS Grid Backfill
2026-04-30,Papua,Papua,Daging Ayam,kg,52150.0,PIHPS Grid Backfill
2026-05-01,Papua,Papua,Daging Ayam,kg,52150.0,PIHPS Grid Backfill
2026-04-27,Papua,Papua,Daging Sapi,kg,157550.0,PIHPS Grid Backfill
2026-04-28,Papua,Papua,Daging Sapi,kg,157800.0,PIHPS Grid Backfill
2026-04-29,Papua,Papua,Daging Sapi,kg,157800.0,PIHPS Grid Backfill
2026-04-30,Papua,Papua,Daging Sapi,kg,157800.0,PIHPS Grid Backfill
2026-05-01,Papua,Papua,Daging Sapi,kg,157800.0,PIHPS Grid Backfill
2026-04-27,Papua,Papua,Gula Pasir,kg,24250.0,PIHPS Grid Backfill
2026-04-28,Papua,Papua,Gula Pasir,kg,24250.0,PIHPS Grid Backfill
2026-04-29,Papua,Papua,Gula Pasir,kg,24250.0,PIHPS Grid Backfill
2026-04-30,Papua,Papua,Gula Pasir,kg,24250.0,PIHPS Grid Backfill
2026-05-01,Papua,Papua,Gula Pasir,kg,24250.0,PIHPS Grid Backfill
2026-04-27,Papua,Papua,Minyak Goreng,kg,25350.0,PIHPS Grid Backfill
2026-04-28,Papua,Papua,Minyak Goreng,kg,25350.0,PIHPS Grid Backfill
2026-04-29,Papua,Papua,Minyak Goreng,kg,25350.0,PIHPS Grid Backfill
2026-04-30,Papua,Papua,Minyak Goreng,kg,25350.0,PIHPS Grid Backfill
2026-05-01,Papua,Papua,Minyak Goreng,kg,25350.0,PIHPS Grid Backfill
2026-04-27,Papua,Papua,Telur Ayam,kg,41600.0,PIHPS Grid Backfill
2026-04-28,Papua,Papua,Telur Ayam,kg,41600.0,PIHPS Grid Backfill
2026-04-29,Papua,Papua,Telur Ayam,kg,41600.0,PIHPS Grid Backfill
2026-04-30,Papua,Papua,Telur Ayam,kg,41600.0,PIHPS Grid Backfill
2026-05-01,Papua,Papua,Telur Ayam,kg,41600.0,PIHPS Grid Backfill
2026-04-27,Papua Barat,Papua Barat,Bawang Merah,kg,61250.0,PIHPS Grid Backfill
2026-04-28,Papua Barat,Papua Barat,Bawang Merah,kg,57500.0,PIHPS Grid Backfill
2026-04-29,Papua Barat,Papua Barat,Bawang Merah,kg,57500.0,PIHPS Grid Backfill
2026-04-30,Papua Barat,Papua Barat,Bawang Merah,kg,58750.0,PIHPS Grid Backfill
2026-05-01,Papua Barat,Papua Barat,Bawang Merah,kg,58750.0,PIHPS Grid Backfill
2026-04-27,Papua Barat,Papua Barat,Bawang Putih,kg,52500.0,PIHPS Grid Backfill
2026-04-28,Papua Barat,Papua Barat,Bawang Putih,kg,51250.0,PIHPS Grid Backfill
2026-04-29,Papua Barat,Papua Barat,Bawang Putih,kg,48750.0,PIHPS Grid Backfill
2026-04-30,Papua Barat,Papua Barat,Bawang Putih,kg,48750.0,PIHPS Grid Backfill
2026-05-01,Papua Barat,Papua Barat,Bawang Putih,kg,48750.0,PIHPS Grid Backfill
2026-04-27,Papua Barat,Papua Barat,Beras,kg,16850.0,PIHPS Grid Backfill
2026-04-28,Papua Barat,Papua Barat,Beras,kg,16850.0,PIHPS Grid Backfill
2026-04-29,Papua Barat,Papua Barat,Beras,kg,16850.0,PIHPS Grid Backfill
2026-04-30,Papua Barat,Papua Barat,Beras,kg,16850.0,PIHPS Grid Backfill
2026-05-01,Papua Barat,Papua Barat,Beras,kg,16850.0,PIHPS Grid Backfill
2026-04-27,Papua Barat,Papua Barat,Cabai Merah,kg,54400.0,PIHPS Grid Backfill
2026-04-28,Papua Barat,Papua Barat,Cabai Merah,kg,51250.0,PIHPS Grid Backfill
2026-04-29,Papua Barat,Papua Barat,Cabai Merah,kg,51250.0,PIHPS Grid Backfill
2026-04-30,Papua Barat,Papua Barat,Cabai Merah,kg,52500.0,PIHPS Grid Backfill
2026-05-01,Papua Barat,Papua Barat,Cabai Merah,kg,52500.0,PIHPS Grid Backfill
2026-04-27,Papua Barat,Papua Barat,Cabai Rawit,kg,55000.0,PIHPS Grid Backfill
2026-04-28,Papua Barat,Papua Barat,Cabai Rawit,kg,52500.0,PIHPS Grid Backfill
2026-04-29,Papua Barat,Papua Barat,Cabai Rawit,kg,52500.0,PIHPS Grid Backfill
2026-04-30,Papua Barat,Papua Barat,Cabai Rawit,kg,60000.0,PIHPS Grid Backfill
2026-05-01,Papua Barat,Papua Barat,Cabai Rawit,kg,60000.0,PIHPS Grid Backfill
2026-04-27,Papua Barat,Papua Barat,Daging Ayam,kg,54000.0,PIHPS Grid Backfill
2026-04-28,Papua Barat,Papua Barat,Daging Ayam,kg,50900.0,PIHPS Grid Backfill
2026-04-29,Papua Barat,Papua Barat,Daging Ayam,kg,49050.0,PIHPS Grid Backfill
2026-04-30,Papua Barat,Papua Barat,Daging Ayam,kg,49900.0,PIHPS Grid Backfill
2026-05-01,Papua Barat,Papua Barat,Daging Ayam,kg,49900.0,PIHPS Grid Backfill
2026-04-27,Papua Barat,Papua Barat,Daging Sapi,kg,152500.0,PIHPS Grid Backfill
2026-04-28,Papua Barat,Papua Barat,Daging Sapi,kg,152500.0,PIHPS Grid Backfill
2026-04-29,Papua Barat,Papua Barat,Daging Sapi,kg,152500.0,PIHPS Grid Backfill
2026-04-30,Papua Barat,Papua Barat,Daging Sapi,kg,152500.0,PIHPS Grid Backfill
2026-05-01,Papua Barat,Papua Barat,Daging Sapi,kg,152500.0,PIHPS Grid Backfill
2026-04-27,Papua Barat,Papua Barat,Gula Pasir,kg,21400.0,PIHPS Grid Backfill
2026-04-28,Papua Barat,Papua Barat,Gula Pasir,kg,21400.0,PIHPS Grid Backfill
2026-04-29,Papua Barat,Papua Barat,Gula Pasir,kg,21400.0,PIHPS Grid Backfill
2026-04-30,Papua Barat,Papua Barat,Gula Pasir,kg,21400.0,PIHPS Grid Backfill
2026-05-01,Papua Barat,Papua Barat,Gula Pasir,kg,21400.0,PIHPS Grid Backfill
2026-04-27,Papua Barat,Papua Barat,Minyak Goreng,kg,24450.0,PIHPS Grid Backfill
2026-04-28,Papua Barat,Papua Barat,Minyak Goreng,kg,24450.0,PIHPS Grid Backfill
2026-04-29,Papua Barat,Papua Barat,Minyak Goreng,kg,24450.0,PIHPS Grid Backfill
2026-04-30,Papua Barat,Papua Barat,Minyak Goreng,kg,24450.0,PIHPS Grid Backfill
2026-05-01,Papua Barat,Papua Barat,Minyak Goreng,kg,24450.0,PIHPS Grid Backfill
2026-04-27,Papua Barat,Papua Barat,Telur Ayam,kg,37350.0,PIHPS Grid Backfill
2026-04-28,Papua Barat,Papua Barat,Telur Ayam,kg,37350.0,PIHPS Grid Backfill
2026-04-29,Papua Barat,Papua Barat,Telur Ayam,kg,37350.0,PIHPS Grid Backfill
2026-04-30,Papua Barat,Papua Barat,Telur Ayam,kg,37350.0,PIHPS Grid Backfill
2026-05-01,Papua Barat,Papua Barat,Telur Ayam,kg,37350.0,PIHPS Grid Backfill
2026-04-27,Riau,Riau,Bawang Merah,kg,40050.0,PIHPS Grid Backfill
2026-04-28,Riau,Riau,Bawang Merah,kg,40050.0,PIHPS Grid Backfill
2026-04-29,Riau,Riau,Bawang Merah,kg,40050.0,PIHPS Grid Backfill
2026-04-30,Riau,Riau,Bawang Merah,kg,41150.0,PIHPS Grid Backfill
2026-04-27,Riau,Riau,Bawang Putih,kg,34850.0,PIHPS Grid Backfill
2026-04-28,Riau,Riau,Bawang Putih,kg,34850.0,PIHPS Grid Backfill
2026-04-29,Riau,Riau,Bawang Putih,kg,34850.0,PIHPS Grid Backfill
2026-04-30,Riau,Riau,Bawang Putih,kg,34850.0,PIHPS Grid Backfill
2026-04-27,Riau,Riau,Beras,kg,16450.0,PIHPS Grid Backfill
2026-04-28,Riau,Riau,Beras,kg,16450.0,PIHPS Grid Backfill
2026-04-29,Riau,Riau,Beras,kg,16450.0,PIHPS Grid Backfill
2026-04-30,Riau,Riau,Beras,kg,16450.0,PIHPS Grid Backfill
2026-04-27,Riau,Riau,Cabai Merah,kg,42900.0,PIHPS Grid Backfill
2026-04-28,Riau,Riau,Cabai Merah,kg,43100.0,PIHPS Grid Backfill
2026-04-29,Riau,Riau,Cabai Merah,kg,43100.0,PIHPS Grid Backfill
2026-04-30,Riau,Riau,Cabai Merah,kg,42850.0,PIHPS Grid Backfill
2026-04-27,Riau,Riau,Cabai Rawit,kg,37400.0,PIHPS Grid Backfill
2026-04-28,Riau,Riau,Cabai Rawit,kg,37200.0,PIHPS Grid Backfill
2026-04-29,Riau,Riau,Cabai Rawit,kg,37250.0,PIHPS Grid Backfill
2026-04-30,Riau,Riau,Cabai Rawit,kg,37450.0,PIHPS Grid Backfill
2026-04-27,Riau,Riau,Daging Ayam,kg,31200.0,PIHPS Grid Backfill
2026-04-28,Riau,Riau,Daging Ayam,kg,31150.0,PIHPS Grid Backfill
2026-04-29,Riau,Riau,Daging Ayam,kg,31150.0,PIHPS Grid Backfill
2026-04-30,Riau,Riau,Daging Ayam,kg,31050.0,PIHPS Grid Backfill
2026-04-27,Riau,Riau,Daging Sapi,kg,132000.0,PIHPS Grid Backfill
2026-04-28,Riau,Riau,Daging Sapi,kg,132000.0,PIHPS Grid Backfill
2026-04-29,Riau,Riau,Daging Sapi,kg,132000.0,PIHPS Grid Backfill
2026-04-30,Riau,Riau,Daging Sapi,kg,132000.0,PIHPS Grid Backfill
2026-04-27,Riau,Riau,Gula Pasir,kg,19150.0,PIHPS Grid Backfill
2026-04-28,Riau,Riau,Gula Pasir,kg,19150.0,PIHPS Grid Backfill
2026-04-29,Riau,Riau,Gula Pasir,kg,19150.0,PIHPS Grid Backfill
2026-04-30,Riau,Riau,Gula Pasir,kg,19150.0,PIHPS Grid Backfill
2026-04-27,Riau,Riau,Minyak Goreng,kg,21850.0,PIHPS Grid Backfill
2026-04-28,Riau,Riau,Minyak Goreng,kg,21850.0,PIHPS Grid Backfill
2026-04-29,Riau,Riau,Minyak Goreng,kg,22100.0,PIHPS Grid Backfill
2026-04-30,Riau,Riau,Minyak Goreng,kg,22100.0,PIHPS Grid Backfill
2026-04-27,Riau,Riau,Telur Ayam,kg,30850.0,PIHPS Grid Backfill
2026-04-28,Riau,Riau,Telur Ayam,kg,30850.0,PIHPS Grid Backfill
2026-04-29,Riau,Riau,Telur Ayam,kg,30850.0,PIHPS Grid Backfill
2026-04-30,Riau,Riau,Telur Ayam,kg,30850.0,PIHPS Grid Backfill
2026-04-27,Sulawesi Barat,Sulawesi Barat,Bawang Merah,kg,42350.0,PIHPS Grid Backfill
2026-04-28,Sulawesi Barat,Sulawesi Barat,Bawang Merah,kg,42350.0,PIHPS Grid Backfill
2026-04-29,Sulawesi Barat,Sulawesi Barat,Bawang Merah,kg,42350.0,PIHPS Grid Backfill
2026-04-30,Sulawesi Barat,Sulawesi Barat,Bawang Merah,kg,42350.0,PIHPS Grid Backfill
2026-04-27,Sulawesi Barat,Sulawesi Barat,Bawang Putih,kg,40000.0,PIHPS Grid Backfill
2026-04-28,Sulawesi Barat,Sulawesi Barat,Bawang Putih,kg,40000.0,PIHPS Grid Backfill
2026-04-29,Sulawesi Barat,Sulawesi Barat,Bawang Putih,kg,40000.0,PIHPS Grid Backfill
2026-04-30,Sulawesi Barat,Sulawesi Barat,Bawang Putih,kg,40000.0,PIHPS Grid Backfill
2026-04-27,Sulawesi Barat,Sulawesi Barat,Beras,kg,14450.0,PIHPS Grid Backfill
2026-04-28,Sulawesi Barat,Sulawesi Barat,Beras,kg,14450.0,PIHPS Grid Backfill
2026-04-29,Sulawesi Barat,Sulawesi Barat,Beras,kg,14500.0,PIHPS Grid Backfill
2026-04-30,Sulawesi Barat,Sulawesi Barat,Beras,kg,14500.0,PIHPS Grid Backfill
2026-04-27,Sulawesi Barat,Sulawesi Barat,Cabai Merah,kg,34650.0,PIHPS Grid Backfill
2026-04-28,Sulawesi Barat,Sulawesi Barat,Cabai Merah,kg,34650.0,PIHPS Grid Backfill
2026-04-29,Sulawesi Barat,Sulawesi Barat,Cabai Merah,kg,34650.0,PIHPS Grid Backfill
2026-04-30,Sulawesi Barat,Sulawesi Barat,Cabai Merah,kg,34650.0,PIHPS Grid Backfill
2026-04-27,Sulawesi Barat,Sulawesi Barat,Cabai Rawit,kg,43350.0,PIHPS Grid Backfill
2026-04-28,Sulawesi Barat,Sulawesi Barat,Cabai Rawit,kg,43350.0,PIHPS Grid Backfill
2026-04-29,Sulawesi Barat,Sulawesi Barat,Cabai Rawit,kg,43350.0,PIHPS Grid Backfill
2026-04-30,Sulawesi Barat,Sulawesi Barat,Cabai Rawit,kg,43350.0,PIHPS Grid Backfill
2026-04-27,Sulawesi Barat,Sulawesi Barat,Daging Ayam,kg,30900.0,PIHPS Grid Backfill
2026-04-28,Sulawesi Barat,Sulawesi Barat,Daging Ayam,kg,30900.0,PIHPS Grid Backfill
2026-04-29,Sulawesi Barat,Sulawesi Barat,Daging Ayam,kg,30900.0,PIHPS Grid Backfill
2026-04-30,Sulawesi Barat,Sulawesi Barat,Daging Ayam,kg,30900.0,PIHPS Grid Backfill
2026-04-27,Sulawesi Barat,Sulawesi Barat,Daging Sapi,kg,136650.0,PIHPS Grid Backfill
2026-04-28,Sulawesi Barat,Sulawesi Barat,Daging Sapi,kg,136650.0,PIHPS Grid Backfill
2026-04-29,Sulawesi Barat,Sulawesi Barat,Daging Sapi,kg,136650.0,PIHPS Grid Backfill
2026-04-30,Sulawesi Barat,Sulawesi Barat,Daging Sapi,kg,136650.0,PIHPS Grid Backfill
2026-04-27,Sulawesi Barat,Sulawesi Barat,Gula Pasir,kg,18600.0,PIHPS Grid Backfill
2026-04-28,Sulawesi Barat,Sulawesi Barat,Gula Pasir,kg,18600.0,PIHPS Grid Backfill
2026-04-29,Sulawesi Barat,Sulawesi Barat,Gula Pasir,kg,18600.0,PIHPS Grid Backfill
2026-04-30,Sulawesi Barat,Sulawesi Barat,Gula Pasir,kg,18600.0,PIHPS Grid Backfill
2026-04-27,Sulawesi Barat,Sulawesi Barat,Minyak Goreng,kg,21600.0,PIHPS Grid Backfill
2026-04-28,Sulawesi Barat,Sulawesi Barat,Minyak Goreng,kg,21600.0,PIHPS Grid Backfill
2026-04-29,Sulawesi Barat,Sulawesi Barat,Minyak Goreng,kg,21600.0,PIHPS Grid Backfill
2026-04-30,Sulawesi Barat,Sulawesi Barat,Minyak Goreng,kg,21600.0,PIHPS Grid Backfill
2026-04-27,Sulawesi Barat,Sulawesi Barat,Telur Ayam,kg,28750.0,PIHPS Grid Backfill
2026-04-28,Sulawesi Barat,Sulawesi Barat,Telur Ayam,kg,28750.0,PIHPS Grid Backfill
2026-04-29,Sulawesi Barat,Sulawesi Barat,Telur Ayam,kg,28750.0,PIHPS Grid Backfill
2026-04-30,Sulawesi Barat,Sulawesi Barat,Telur Ayam,kg,28750.0,PIHPS Grid Backfill
2026-04-27,Sulawesi Selatan,Sulawesi Selatan,Bawang Merah,kg,39500.0,PIHPS Grid Backfill
2026-04-28,Sulawesi Selatan,Sulawesi Selatan,Bawang Merah,kg,39500.0,PIHPS Grid Backfill
2026-04-29,Sulawesi Selatan,Sulawesi Selatan,Bawang Merah,kg,39500.0,PIHPS Grid Backfill
2026-04-30,Sulawesi Selatan,Sulawesi Selatan,Bawang Merah,kg,38900.0,PIHPS Grid Backfill
2026-05-01,Sulawesi Selatan,Sulawesi Selatan,Bawang Merah,kg,38900.0,PIHPS Grid Backfill
2026-04-27,Sulawesi Selatan,Sulawesi Selatan,Bawang Putih,kg,37550.0,PIHPS Grid Backfill
2026-04-28,Sulawesi Selatan,Sulawesi Selatan,Bawang Putih,kg,37550.0,PIHPS Grid Backfill
2026-04-29,Sulawesi Selatan,Sulawesi Selatan,Bawang Putih,kg,37400.0,PIHPS Grid Backfill
2026-04-30,Sulawesi Selatan,Sulawesi Selatan,Bawang Putih,kg,37400.0,PIHPS Grid Backfill
2026-05-01,Sulawesi Selatan,Sulawesi Selatan,Bawang Putih,kg,37400.0,PIHPS Grid Backfill
2026-04-27,Sulawesi Selatan,Sulawesi Selatan,Beras,kg,14250.0,PIHPS Grid Backfill
2026-04-28,Sulawesi Selatan,Sulawesi Selatan,Beras,kg,14250.0,PIHPS Grid Backfill
2026-04-29,Sulawesi Selatan,Sulawesi Selatan,Beras,kg,14250.0,PIHPS Grid Backfill
2026-04-30,Sulawesi Selatan,Sulawesi Selatan,Beras,kg,14250.0,PIHPS Grid Backfill
2026-05-01,Sulawesi Selatan,Sulawesi Selatan,Beras,kg,14250.0,PIHPS Grid Backfill
2026-04-27,Sulawesi Selatan,Sulawesi Selatan,Cabai Merah,kg,31950.0,PIHPS Grid Backfill
2026-04-28,Sulawesi Selatan,Sulawesi Selatan,Cabai Merah,kg,31950.0,PIHPS Grid Backfill
2026-04-29,Sulawesi Selatan,Sulawesi Selatan,Cabai Merah,kg,31350.0,PIHPS Grid Backfill
2026-04-30,Sulawesi Selatan,Sulawesi Selatan,Cabai Merah,kg,30700.0,PIHPS Grid Backfill
2026-05-01,Sulawesi Selatan,Sulawesi Selatan,Cabai Merah,kg,30700.0,PIHPS Grid Backfill
2026-04-27,Sulawesi Selatan,Sulawesi Selatan,Cabai Rawit,kg,39300.0,PIHPS Grid Backfill
2026-04-28,Sulawesi Selatan,Sulawesi Selatan,Cabai Rawit,kg,39300.0,PIHPS Grid Backfill
2026-04-29,Sulawesi Selatan,Sulawesi Selatan,Cabai Rawit,kg,38600.0,PIHPS Grid Backfill
2026-04-30,Sulawesi Selatan,Sulawesi Selatan,Cabai Rawit,kg,38350.0,PIHPS Grid Backfill
2026-05-01,Sulawesi Selatan,Sulawesi Selatan,Cabai Rawit,kg,38350.0,PIHPS Grid Backfill
2026-04-27,Sulawesi Selatan,Sulawesi Selatan,Daging Ayam,kg,27400.0,PIHPS Grid Backfill
2026-04-28,Sulawesi Selatan,Sulawesi Selatan,Daging Ayam,kg,27400.0,PIHPS Grid Backfill
2026-04-29,Sulawesi Selatan,Sulawesi Selatan,Daging Ayam,kg,27750.0,PIHPS Grid Backfill
2026-04-30,Sulawesi Selatan,Sulawesi Selatan,Daging Ayam,kg,27700.0,PIHPS Grid Backfill
2026-05-01,Sulawesi Selatan,Sulawesi Selatan,Daging Ayam,kg,27700.0,PIHPS Grid Backfill
2026-04-27,Sulawesi Selatan,Sulawesi Selatan,Daging Sapi,kg,133400.0,PIHPS Grid Backfill
2026-04-28,Sulawesi Selatan,Sulawesi Selatan,Daging Sapi,kg,133400.0,PIHPS Grid Backfill
2026-04-29,Sulawesi Selatan,Sulawesi Selatan,Daging Sapi,kg,133400.0,PIHPS Grid Backfill
2026-04-30,Sulawesi Selatan,Sulawesi Selatan,Daging Sapi,kg,133400.0,PIHPS Grid Backfill
2026-05-01,Sulawesi Selatan,Sulawesi Selatan,Daging Sapi,kg,133400.0,PIHPS Grid Backfill
2026-04-27,Sulawesi Selatan,Sulawesi Selatan,Gula Pasir,kg,17550.0,PIHPS Grid Backfill
2026-04-28,Sulawesi Selatan,Sulawesi Selatan,Gula Pasir,kg,17550.0,PIHPS Grid Backfill
2026-04-29,Sulawesi Selatan,Sulawesi Selatan,Gula Pasir,kg,17550.0,PIHPS Grid Backfill
2026-04-30,Sulawesi Selatan,Sulawesi Selatan,Gula Pasir,kg,17550.0,PIHPS Grid Backfill
2026-05-01,Sulawesi Selatan,Sulawesi Selatan,Gula Pasir,kg,17550.0,PIHPS Grid Backfill
2026-04-27,Sulawesi Selatan,Sulawesi Selatan,Minyak Goreng,kg,20700.0,PIHPS Grid Backfill
2026-04-28,Sulawesi Selatan,Sulawesi Selatan,Minyak Goreng,kg,20700.0,PIHPS Grid Backfill
2026-04-29,Sulawesi Selatan,Sulawesi Selatan,Minyak Goreng,kg,20700.0,PIHPS Grid Backfill
2026-04-30,Sulawesi Selatan,Sulawesi Selatan,Minyak Goreng,kg,20700.0,PIHPS Grid Backfill
2026-05-01,Sulawesi Selatan,Sulawesi Selatan,Minyak Goreng,kg,20700.0,PIHPS Grid Backfill
2026-04-27,Sulawesi Selatan,Sulawesi Selatan,Telur Ayam,kg,27450.0,PIHPS Grid Backfill
2026-04-28,Sulawesi Selatan,Sulawesi Selatan,Telur Ayam,kg,27450.0,PIHPS Grid Backfill
2026-04-29,Sulawesi Selatan,Sulawesi Selatan,Telur Ayam,kg,27250.0,PIHPS Grid Backfill
2026-04-30,Sulawesi Selatan,Sulawesi Selatan,Telur Ayam,kg,27250.0,PIHPS Grid Backfill
2026-05-01,Sulawesi Selatan,Sulawesi Selatan,Telur Ayam,kg,27250.0,PIHPS Grid Backfill
2026-04-27,Sulawesi Tengah,Sulawesi Tengah,Bawang Merah,kg,48400.0,PIHPS Grid Backfill
2026-04-28,Sulawesi Tengah,Sulawesi Tengah,Bawang Merah,kg,47750.0,PIHPS Grid Backfill
2026-04-29,Sulawesi Tengah,Sulawesi Tengah,Bawang Merah,kg,45250.0,PIHPS Grid Backfill
2026-04-30,Sulawesi Tengah,Sulawesi Tengah,Bawang Merah,kg,45250.0,PIHPS Grid Backfill
2026-04-27,Sulawesi Tengah,Sulawesi Tengah,Bawang Putih,kg,41900.0,PIHPS Grid Backfill
